# | FILE                           | hit counts | ZScore sum. | Hit score (decimal) | Hit score (binary)
3246 | Basic350_2_B10130001_MSE.dat | 2 | -2.356 | 2097160 | 1000000000000000001000
3247 | Basic350_2_B10140001_MSE.dat | 3 | -3.057 | 2228232 | 1000100000000000001000
3248 | Basic350_2_B10150001_MSE.dat | 1 | -1.337 | 2097152 | 1000000000000000000000
3249 | Basic350_2_B10160001_MSE.dat | 1 | -1.273 | 2097152 | 1000000000000000000000
3250 | Basic350_2_B10170001_MSE.dat | 1 | -1.147 | 2097152 | 1000000000000000000000
3251 | Basic350_2_B10180001_MSE.dat | 1 | -1.055 | 2097152 | 1000000000000000000000
3252 | Basic350_2_B10190001_MSE.dat | 1 | -1.086 | 2097152 | 1000000000000000000000
3253 | Basic350_2_B10200001_MSE.dat | 1 | -1.140 | 2097152 | 1000000000000000000000
3254 | Basic350_2_B10210001_MSE.dat | 1 | -1.028 | 2097152 | 1000000000000000000000
3255 | Basic350_2_B10220001_MSE.dat | 1 | -1.043 | 2097152 | 1000000000000000000000
3256 | Basic350_2_B10230001_MSE.dat | 2 | -2.027 | 2105344 | 1000000010000000000000
3257 | Basic350_2_B10240001_MSE.dat | 2 | -2.101 | 2105344 | 1000000010000000000000
3258 | Basic350_2_B10250001_MSE.dat | 2 | -2.022 | 2105344 | 1000000010000000000000
3259 | Basic350_2_B10260001_MSE.dat | 1 | -1.261 | 2097152 | 1000000000000000000000
3260 | Basic350_2_B10270001_MSE.dat | 2 | -2.171 | 2105344 | 1000000010000000000000
3261 | Basic350_2_B10280001_MSE.dat | 1 | -1.137 | 2097152 | 1000000000000000000000
3262 | Basic350_2_B10290001_MSE.dat | 1 | -1.154 | 2097152 | 1000000000000000000000
3263 | Basic350_2_B10300001_MSE.dat | 1 | -1.147 | 2097152 | 1000000000000000000000
3264 | Basic350_2_B10310001_MSE.dat | 1 | -1.139 | 2097152 | 1000000000000000000000
3265 | Basic350_2_B10320001_MSE.dat | 1 | -1.116 | 2097152 | 1000000000000000000000
3266 | Basic350_2_B10330001_MSE.dat | 2 | -2.234 | 2099200 | 1000000000100000000000
3267 | Basic350_2_B10340001_MSE.dat | 0 | 0.000 | 0 | 0
3268 | Basic350_2_B10350001_MSE.dat | 1 | -0.851 | 2097152 | 1000000000000000000000
3269 | Basic350_2_B10360001_MSE.dat | 2 | -1.812 | 2099200 | 1000000000100000000000
3270 | Basic350_2_B10370001_MSE.dat | 1 | -0.994 | 2097152 | 1000000000000000000000
3271 | Basic350_2_B10380001_MSE.dat | 2 | -2.012 | 2099200 | 1000000000100000000000
3272 | Basic350_2_B10390001_MSE.dat | 2 | -2.002 | 2099200 | 1000000000100000000000
3273 | Basic350_2_B10400001_MSE.dat | 2 | -2.040 | 2099200 | 1000000000100000000000
3274 | Basic350_2_B10410001_MSE.dat | 2 | -1.915 | 2099200 | 1000000000100000000000
3275 | Basic350_2_B10420001_MSE.dat | 1 | -0.983 | 2048 | 100000000000
3276 | Basic350_2_B10430001_MSE.dat | 1 | -1.005 | 2048 | 100000000000
3277 | Basic350_2_B10440001_MSE.dat | 1 | -1.071 | 2048 | 100000000000
3278 | Basic350_2_B10450001_MSE.dat | 0 | 0.000 | 0 | 0
3279 | Basic350_2_B10460001_MSE.dat | 1 | -0.858 | 524288 | 10000000000000000000
3280 | Basic350_2_B10470001_MSE.dat | 0 | 0.000 | 0 | 0
3281 | Basic350_2_B10480001_MSE.dat | 1 | -1.137 | 2048 | 100000000000
3282 | Basic350_2_B10490001_MSE.dat | 1 | -1.118 | 2048 | 100000000000
3283 | Basic350_2_B10500001_MSE.dat | 1 | -0.886 | 2048 | 100000000000
3284 | Basic350_2_B10510001_MSE.dat | 1 | -0.979 | 2048 | 100000000000
3285 | Basic350_2_B10520001_MSE.dat | 1 | -0.924 | 2048 | 100000000000
3286 | Basic350_2_B10530001_MSE.dat | 0 | 0.000 | 0 | 0
3287 | Basic350_2_B10540001_MSE.dat | 1 | -0.859 | 512 | 1000000000
3288 | Basic350_2_B10550001_MSE.dat | 0 | 0.000 | 0 | 0
3289 | Basic350_2_B10560001_MSE.dat | 0 | 0.000 | 0 | 0
3290 | Basic350_2_B10570001_MSE.dat | 0 | 0.000 | 0 | 0
3291 | Basic350_2_B10580001_MSE.dat | 0 | 0.000 | 0 | 0
3292 | Basic350_2_B10590001_MSE.dat | 0 | 0.000 | 0 | 0
3293 | Basic350_2_B10600001_MSE.dat | 1 | -0.900 | 128 | 10000000
3294 | Basic350_2_B10610001_MSE.dat | 0 | 0.000 | 0 | 0
3295 | Basic350_2_B10620001_MSE.dat | 0 | 0.000 | 0 | 0
3296 | Basic350_2_B10630001_MSE.dat | 0 | 0.000 | 0 | 0
3297 | Basic350_2_B10640001_MSE.dat | 1 | -0.858 | 128 | 10000000
3298 | Basic350_2_B10650001_MSE.dat | 0 | 0.000 | 0 | 0
3299 | Basic350_2_B10660001_MSE.dat | 0 | 0.000 | 0 | 0
3300 | Basic350_2_B10670001_MSE.dat | 0 | 0.000 | 0 | 0
3301 | Basic350_2_B10680001_MSE.dat | 0 | 0.000 | 0 | 0
3302 | Basic350_2_B10690001_MSE.dat | 0 | 0.000 | 0 | 0
3303 | Basic350_2_B10700001_MSE.dat | 0 | 0.000 | 0 | 0
3304 | Basic350_2_B10710001_MSE.dat | 0 | 0.000 | 0 | 0
3305 | Basic350_2_B10720001_MSE.dat | 0 | 0.000 | 0 | 0
3306 | Basic350_2_B10730001_MSE.dat | 0 | 0.000 | 0 | 0
3307 | Basic350_2_B10740001_MSE.dat | 0 | 0.000 | 0 | 0
3308 | Basic350_2_B10750001_MSE.dat | 0 | 0.000 | 0 | 0
3309 | Basic350_2_B10760001_MSE.dat | 0 | 0.000 | 0 | 0
3310 | Basic350_2_B10770001_MSE.dat | 0 | 0.000 | 0 | 0
3311 | Basic350_2_B10780001_MSE.dat | 0 | 0.000 | 0 | 0
3312 | Basic350_2_B10790001_MSE.dat | 0 | 0.000 | 0 | 0
3313 | Basic350_2_B10800001_MSE.dat | 0 | 0.000 | 0 | 0
3314 | Basic350_2_B10810001_MSE.dat | 1 | -0.924 | 64 | 1000000
3315 | Basic350_2_B10820001_MSE.dat | 1 | -0.903 | 64 | 1000000
3316 | Basic350_2_B10830001_MSE.dat | 1 | -0.874 | 64 | 1000000
3317 | Basic350_2_B10840001_MSE.dat | 0 | 0.000 | 0 | 0
3318 | Basic350_2_B10850001_MSE.dat | 0 | 0.000 | 0 | 0
3319 | Basic350_2_B10860001_MSE.dat | 1 | -1.117 | 256 | 100000000
3320 | Basic350_2_B10870001_MSE.dat | 0 | 0.000 | 0 | 0
3321 | Basic350_2_B10880001_MSE.dat | 1 | -1.102 | 256 | 100000000
3322 | Basic350_2_B10890001_MSE.dat | 0 | 0.000 | 0 | 0
3323 | Basic350_2_B10900001_MSE.dat | 0 | 0.000 | 0 | 0
3324 | Basic350_2_B10910001_MSE.dat | 0 | 0.000 | 0 | 0
3325 | Basic350_2_B10920001_MSE.dat | 0 | 0.000 | 0 | 0
3326 | Basic350_2_B10930001_MSE.dat | 0 | 0.000 | 0 | 0
3327 | Basic350_2_B10940001_MSE.dat | 0 | 0.000 | 0 | 0
3328 | Basic350_2_B10950001_MSE.dat | 0 | 0.000 | 0 | 0
3329 | Basic350_2_B10960001_MSE.dat | 1 | -0.899 | 128 | 10000000
3330 | Basic350_2_B10970001_MSE.dat | 3 | -2.619 | 1114240 | 100010000000010000000
3331 | Basic350_2_B10980001_MSE.dat | 2 | -1.841 | 1081344 | 100001000000000000000
3332 | Basic350_2_B10990001_MSE.dat | 2 | -1.751 | 1081344 | 100001000000000000000
3333 | Basic350_2_B11000001_MSE.dat | 1 | -0.882 | 32768 | 1000000000000000
3334 | Basic350_2_B99990001_MSE.dat | 1 | -0.882 | 32768 | 1000000000000000
3335 | Basic350_3_B10010001_MSE.dat | 5 | -5.173 | 2164928 | 1000010000100011000000
3336 | Basic350_3_B10020001_MSE.dat | 4 | -4.291 | 2099392 | 1000000000100011000000
3337 | Basic350_3_B10030001_MSE.dat | 4 | -4.302 | 2099392 | 1000000000100011000000
3338 | Basic350_3_B10040001_MSE.dat | 4 | -4.308 | 2099392 | 1000000000100011000000
3339 | Basic350_3_B10050001_MSE.dat | 5 | -5.266 | 2230464 | 1000100000100011000000
3340 | Basic350_3_B10060001_MSE.dat | 5 | -5.867 | 2099648 | 1000000000100111000000
3341 | Basic350_3_B10070001_MSE.dat | 5 | -5.354 | 2230464 | 1000100000100011000000
3342 | Basic350_3_B10080001_MSE.dat | 7 | -6.975 | 2230984 | 1000100000101011001000
3343 | Basic350_3_B10090001_MSE.dat | 8 | -8.245 | 2100169 | 1000000000101111001001
3344 | Basic350_3_B10100001_MSE.dat | 7 | -7.179 | 2230473 | 1000100000100011001001
3345 | Basic350_3_B10110001_MSE.dat | 6 | -5.933 | 2230409 | 1000100000100010001001
3346 | Basic350_3_B10120001_MSE.dat | 5 | -5.287 | 2230401 | 1000100000100010000001
3347 | Basic350_3_B10130001_MSE.dat | 4 | -4.234 | 2228353 | 1000100000000010000001
3348 | Basic350_3_B10140001_MSE.dat | 7 | -7.005 | 2230921 | 1000100000101010001001
3349 | Basic350_3_B10150001_MSE.dat | 4 | -4.167 | 2230400 | 1000100000100010000000
3350 | Basic350_3_B10160001_MSE.dat | 2 | -2.405 | 2228224 | 1000100000000000000000
3351 | Basic350_3_B10170001_MSE.dat | 3 | -3.328 | 2230272 | 1000100000100000000000
3352 | Basic350_3_B10180001_MSE.dat | 5 | -5.341 | 2754568 | 1010100000100000001000
3353 | Basic350_3_B10190001_MSE.dat | 5 | -5.087 | 2754568 | 1010100000100000001000
3354 | Basic350_3_B10200001_MSE.dat | 3 | -3.175 | 2621448 | 1010000000000000001000
3355 | Basic350_3_B10210001_MSE.dat | 3 | -3.250 | 2752512 | 1010100000000000000000
3356 | Basic350_3_B10220001_MSE.dat | 2 | -2.421 | 2621440 | 1010000000000000000000
3357 | Basic350_3_B10230001_MSE.dat | 3 | -3.269 | 2752512 | 1010100000000000000000
3358 | Basic350_3_B10240001_MSE.dat | 3 | -3.158 | 2752512 | 1010100000000000000000
3359 | Basic350_3_B10250001_MSE.dat | 4 | -3.936 | 2752640 | 1010100000000010000000
3360 | Basic350_3_B10260001_MSE.dat | 2 | -2.033 | 2621440 | 1010000000000000000000
3361 | Basic350_3_B10270001_MSE.dat | 3 | -2.953 | 2752512 | 1010100000000000000000
3362 | Basic350_3_B10280001_MSE.dat | 3 | -2.959 | 2752512 | 1010100000000000000000
3363 | Basic350_3_B10290001_MSE.dat | 3 | -2.993 | 2752512 | 1010100000000000000000
3364 | Basic350_3_B10300001_MSE.dat | 3 | -3.003 | 2752512 | 1010100000000000000000
3365 | Basic350_3_B10310001_MSE.dat | 3 | -3.025 | 2752512 | 1010100000000000000000
3366 | Basic350_3_B10320001_MSE.dat | 3 | -2.926 | 2752512 | 1010100000000000000000
3367 | Basic350_3_B10330001_MSE.dat | 4 | -3.966 | 2229376 | 1000100000010010000000
3368 | Basic350_3_B10340001_MSE.dat | 4 | -3.760 | 2229376 | 1000100000010010000000
3369 | Basic350_3_B10350001_MSE.dat | 3 | -2.864 | 2229248 | 1000100000010000000000
3370 | Basic350_3_B10360001_MSE.dat | 2 | -2.057 | 2228224 | 1000100000000000000000
3371 | Basic350_3_B10370001_MSE.dat | 2 | -2.083 | 2228224 | 1000100000000000000000
3372 | Basic350_3_B10380001_MSE.dat | 2 | -2.061 | 2228224 | 1000100000000000000000
3373 | Basic350_3_B10390001_MSE.dat | 2 | -1.896 | 2228224 | 1000100000000000000000
3374 | Basic350_3_B10400001_MSE.dat | 0 | 0.000 | 0 | 0
3375 | Basic350_3_B10410001_MSE.dat | 0 | 0.000 | 0 | 0
3376 | Basic350_3_B10420001_MSE.dat | 1 | -0.888 | 131072 | 100000000000000000
3377 | Basic350_3_B10430001_MSE.dat | 0 | 0.000 | 0 | 0
3378 | Basic350_3_B10440001_MSE.dat | 1 | -0.939 | 131072 | 100000000000000000
3379 | Basic350_3_B10450001_MSE.dat | 1 | -0.967 | 4096 | 1000000000000
3380 | Basic350_3_B10460001_MSE.dat | 2 | -1.926 | 135168 | 100001000000000000
3381 | Basic350_3_B10470001_MSE.dat | 1 | -1.122 | 4096 | 1000000000000
3382 | Basic350_3_B10480001_MSE.dat | 2 | -2.099 | 6144 | 1100000000000
3383 | Basic350_3_B10490001_MSE.dat | 2 | -2.210 | 6144 | 1100000000000
3384 | Basic350_3_B10500001_MSE.dat | 1 | -1.296 | 4096 | 1000000000000
3385 | Basic350_3_B10510001_MSE.dat | 1 | -1.399 | 4096 | 1000000000000
3386 | Basic350_3_B10520001_MSE.dat | 1 | -1.310 | 4096 | 1000000000000
3387 | Basic350_3_B10530001_MSE.dat | 1 | -1.259 | 4096 | 1000000000000
3388 | Basic350_3_B10540001_MSE.dat | 1 | -1.152 | 4096 | 1000000000000
3389 | Basic350_3_B10550001_MSE.dat | 1 | -1.121 | 4096 | 1000000000000
3390 | Basic350_3_B10560001_MSE.dat | 0 | 0.000 | 0 | 0
3391 | Basic350_3_B10570001_MSE.dat | 0 | 0.000 | 0 | 0
3392 | Basic350_3_B10580001_MSE.dat | 0 | 0.000 | 0 | 0
3393 | Basic350_3_B10590001_MSE.dat | 0 | 0.000 | 0 | 0
3394 | Basic350_3_B10600001_MSE.dat | 0 | 0.000 | 0 | 0
3395 | Basic350_3_B10610001_MSE.dat | 0 | 0.000 | 0 | 0
3396 | Basic350_3_B10620001_MSE.dat | 0 | 0.000 | 0 | 0
3397 | Basic350_3_B10630001_MSE.dat | 0 | 0.000 | 0 | 0
3398 | Basic350_3_B10640001_MSE.dat | 1 | -1.076 | 65536 | 10000000000000000
3399 | Basic350_3_B10650001_MSE.dat | 1 | -1.044 | 65536 | 10000000000000000
3400 | Basic350_3_B10660001_MSE.dat | 1 | -1.117 | 65536 | 10000000000000000
3401 | Basic350_3_B10670001_MSE.dat | 1 | -0.989 | 256 | 100000000
3402 | Basic350_3_B10680001_MSE.dat | 1 | -1.017 | 256 | 100000000
3403 | Basic350_3_B10690001_MSE.dat | 1 | -1.101 | 256 | 100000000
3404 | Basic350_3_B10700001_MSE.dat | 1 | -0.975 | 256 | 100000000
3405 | Basic350_3_B10710001_MSE.dat | 2 | -2.067 | 33024 | 1000000100000000
3406 | Basic350_3_B10720001_MSE.dat | 1 | -1.083 | 32768 | 1000000000000000
3407 | Basic350_3_B10730001_MSE.dat | 1 | -1.251 | 32768 | 1000000000000000
3408 | Basic350_3_B10740001_MSE.dat | 1 | -1.203 | 32768 | 1000000000000000
3409 | Basic350_3_B10750001_MSE.dat | 1 | -1.263 | 32768 | 1000000000000000
3410 | Basic350_3_B10760001_MSE.dat | 1 | -1.307 | 32768 | 1000000000000000
3411 | Basic350_3_B10770001_MSE.dat | 1 | -1.312 | 32768 | 1000000000000000
3412 | Basic350_3_B10780001_MSE.dat | 0 | 0.000 | 0 | 0
3413 | Basic350_3_B10790001_MSE.dat | 0 | 0.000 | 0 | 0
3414 | Basic350_3_B10800001_MSE.dat | 1 | -0.964 | 4096 | 1000000000000
3415 | Basic350_3_B10810001_MSE.dat | 1 | -0.905 | 4096 | 1000000000000
3416 | Basic350_3_B10820001_MSE.dat | 1 | -1.003 | 4096 | 1000000000000
3417 | Basic350_3_B10830001_MSE.dat | 1 | -0.989 | 4096 | 1000000000000
3418 | Basic350_3_B10840001_MSE.dat | 1 | -0.982 | 4096 | 1000000000000
3419 | Basic350_3_B10850001_MSE.dat | 1 | -0.878 | 4096 | 1000000000000
3420 | Basic350_3_B10860001_MSE.dat | 2 | -2.251 | 36864 | 1001000000000000
3421 | Basic350_3_B10870001_MSE.dat | 1 | -1.035 | 4096 | 1000000000000
3422 | Basic350_3_B10880001_MSE.dat | 1 | -0.995 | 4096 | 1000000000000
3423 | Basic350_3_B10890001_MSE.dat | 1 | -0.994 | 4096 | 1000000000000
3424 | Basic350_3_B10900001_MSE.dat | 1 | -0.941 | 4096 | 1000000000000
3425 | Basic350_3_B10910001_MSE.dat | 0 | 0.000 | 0 | 0
3426 | Basic350_3_B10920001_MSE.dat | 0 | 0.000 | 0 | 0
3427 | Basic350_3_B10930001_MSE.dat | 0 | 0.000 | 0 | 0
3428 | Basic350_3_B10940001_MSE.dat | 0 | 0.000 | 0 | 0
3429 | Basic350_3_B10950001_MSE.dat | 1 | -1.073 | 8 | 1000
3430 | Basic350_3_B10960001_MSE.dat | 1 | -1.178 | 8 | 1000
3431 | Basic350_3_B10970001_MSE.dat | 1 | -1.077 | 8 | 1000
3432 | Basic350_3_B10980001_MSE.dat | 1 | -1.078 | 8 | 1000
3433 | Basic350_3_B10990001_MSE.dat | 1 | -1.203 | 8 | 1000
3434 | Basic350_3_B11000001_MSE.dat | 1 | -1.164 | 8 | 1000
3435 | Basic350_3_B99990001_MSE.dat | 1 | -1.164 | 8 | 1000
3436 | Basic350_4_B10010001_MSE.dat | 3 | -3.088 | 131168 | 100000000001100000
3437 | Basic350_4_B10020001_MSE.dat | 3 | -2.960 | 131168 | 100000000001100000
3438 | Basic350_4_B10030001_MSE.dat | 3 | -3.053 | 132128 | 100000010000100000
3439 | Basic350_4_B10040001_MSE.dat | 3 | -3.096 | 132128 | 100000010000100000
3440 | Basic350_4_B10050001_MSE.dat | 4 | -4.483 | 134176 | 100000110000100000
3441 | Basic350_4_B10060001_MSE.dat | 3 | -3.224 | 133152 | 100000100000100000
3442 | Basic350_4_B10070001_MSE.dat | 1 | -1.156 | 32 | 100000
3443 | Basic350_4_B10080001_MSE.dat | 3 | -3.040 | 133152 | 100000100000100000
3444 | Basic350_4_B10090001_MSE.dat | 3 | -3.125 | 133152 | 100000100000100000
3445 | Basic350_4_B10100001_MSE.dat | 3 | -3.036 | 133152 | 100000100000100000
3446 | Basic350_4_B10110001_MSE.dat | 2 | -2.047 | 2080 | 100000100000
3447 | Basic350_4_B10120001_MSE.dat | 2 | -1.890 | 2080 | 100000100000
3448 | Basic350_4_B10130001_MSE.dat | 2 | -1.975 | 2080 | 100000100000
3449 | Basic350_4_B10140001_MSE.dat | 1 | -0.843 | 32 | 100000
3450 | Basic350_4_B10150001_MSE.dat | 1 | -1.100 | 2048 | 100000000000
3451 | Basic350_4_B10160001_MSE.dat | 0 | 0.000 | 0 | 0
3452 | Basic350_4_B10170001_MSE.dat | 0 | 0.000 | 0 | 0
3453 | Basic350_4_B10180001_MSE.dat | 1 | -0.958 | 2048 | 100000000000
3454 | Basic350_4_B10190001_MSE.dat | 1 | -0.967 | 2048 | 100000000000
3455 | Basic350_4_B10200001_MSE.dat | 0 | 0.000 | 0 | 0
3456 | Basic350_4_B10210001_MSE.dat | 2 | -1.966 | 2064 | 100000010000
3457 | Basic350_4_B10220001_MSE.dat | 3 | -3.169 | 18448 | 100100000010000
3458 | Basic350_4_B10230001_MSE.dat | 2 | -2.306 | 2064 | 100000010000
3459 | Basic350_4_B10240001_MSE.dat | 2 | -2.199 | 2064 | 100000010000
3460 | Basic350_4_B10250001_MSE.dat | 3 | -3.259 | 18448 | 100100000010000
3461 | Basic350_4_B10260001_MSE.dat | 2 | -2.299 | 2064 | 100000010000
3462 | Basic350_4_B10270001_MSE.dat | 2 | -2.110 | 2064 | 100000010000
3463 | Basic350_4_B10280001_MSE.dat | 2 | -2.210 | 2064 | 100000010000
3464 | Basic350_4_B10290001_MSE.dat | 2 | -2.287 | 2064 | 100000010000
3465 | Basic350_4_B10300001_MSE.dat | 3 | -3.188 | 18448 | 100100000010000
3466 | Basic350_4_B10310001_MSE.dat | 3 | -3.267 | 18448 | 100100000010000
3467 | Basic350_4_B10320001_MSE.dat | 3 | -3.171 | 18448 | 100100000010000
3468 | Basic350_4_B10330001_MSE.dat | 3 | -3.305 | 18448 | 100100000010000
3469 | Basic350_4_B10340001_MSE.dat | 3 | -3.451 | 18448 | 100100000010000
3470 | Basic350_4_B10350001_MSE.dat | 3 | -3.413 | 18448 | 100100000010000
3471 | Basic350_4_B10360001_MSE.dat | 3 | -3.483 | 18448 | 100100000010000
3472 | Basic350_4_B10370001_MSE.dat | 3 | -3.494 | 18448 | 100100000010000
3473 | Basic350_4_B10380001_MSE.dat | 2 | -2.192 | 4194320 | 10000000000000000010000
3474 | Basic350_4_B10390001_MSE.dat | 3 | -3.570 | 4196368 | 10000000000100000010000
3475 | Basic350_4_B10400001_MSE.dat | 3 | -3.493 | 4196368 | 10000000000100000010000
3476 | Basic350_4_B10410001_MSE.dat | 2 | -2.724 | 2064 | 100000010000
3477 | Basic350_4_B10420001_MSE.dat | 3 | -3.597 | 4196368 | 10000000000100000010000
3478 | Basic350_4_B10430001_MSE.dat | 3 | -3.558 | 4196368 | 10000000000100000010000
3479 | Basic350_4_B10440001_MSE.dat | 3 | -3.736 | 4196368 | 10000000000100000010000
3480 | Basic350_4_B10450001_MSE.dat | 2 | -2.202 | 4194320 | 10000000000000000010000
3481 | Basic350_4_B10460001_MSE.dat | 2 | -2.076 | 4194320 | 10000000000000000010000
3482 | Basic350_4_B10470001_MSE.dat | 2 | -2.061 | 4194320 | 10000000000000000010000
3483 | Basic350_4_B10480001_MSE.dat | 3 | -3.038 | 4325392 | 10000100000000000010000
3484 | Basic350_4_B10490001_MSE.dat | 3 | -3.089 | 4325392 | 10000100000000000010000
3485 | Basic350_4_B10500001_MSE.dat | 3 | -3.065 | 4325392 | 10000100000000000010000
3486 | Basic350_4_B10510001_MSE.dat | 3 | -3.011 | 4259856 | 10000010000000000010000
3487 | Basic350_4_B10520001_MSE.dat | 4 | -4.099 | 4325456 | 10000100000000001010000
3488 | Basic350_4_B10530001_MSE.dat | 5 | -5.232 | 4195920 | 10000000000011001010000
3489 | Basic350_4_B10540001_MSE.dat | 5 | -5.459 | 4195920 | 10000000000011001010000
3490 | Basic350_4_B10550001_MSE.dat | 5 | -5.562 | 4195920 | 10000000000011001010000
3491 | Basic350_4_B10560001_MSE.dat | 5 | -5.477 | 4195920 | 10000000000011001010000
3492 | Basic350_4_B10570001_MSE.dat | 5 | -5.100 | 4195920 | 10000000000011001010000
3493 | Basic350_4_B10580001_MSE.dat | 3 | -3.130 | 4194832 | 10000000000001000010000
3494 | Basic350_4_B10590001_MSE.dat | 3 | -3.146 | 4194384 | 10000000000000001010000
3495 | Basic350_4_B10600001_MSE.dat | 4 | -4.065 | 6291536 | 11000000000000001010000
3496 | Basic350_4_B10610001_MSE.dat | 4 | -4.054 | 6291536 | 11000000000000001010000
3497 | Basic350_4_B10620001_MSE.dat | 3 | -2.971 | 6291472 | 11000000000000000010000
3498 | Basic350_4_B10630001_MSE.dat | 4 | -4.000 | 6291536 | 11000000000000001010000
3499 | Basic350_4_B10640001_MSE.dat | 5 | -4.939 | 6292048 | 11000000000001001010000
3500 | Basic350_4_B10650001_MSE.dat | 6 | -6.022 | 6816336 | 11010000000001001010000
3501 | Basic350_4_B10660001_MSE.dat | 7 | -7.042 | 6817360 | 11010000000011001010000
3502 | Basic350_4_B10670001_MSE.dat | 6 | -6.393 | 6816336 | 11010000000001001010000
3503 | Basic350_4_B10680001_MSE.dat | 5 | -5.595 | 6292048 | 11000000000001001010000
3504 | Basic350_4_B10690001_MSE.dat | 4 | -4.938 | 2097744 | 1000000000001001010000
3505 | Basic350_4_B10700001_MSE.dat | 3 | -3.689 | 2097680 | 1000000000001000010000
3506 | Basic350_4_B10710001_MSE.dat | 4 | -4.682 | 2097744 | 1000000000001001010000
3507 | Basic350_4_B10720001_MSE.dat | 4 | -4.542 | 2097936 | 1000000000001100010000
3508 | Basic350_4_B10730001_MSE.dat | 2 | -2.365 | 2097168 | 1000000000000000010000
3509 | Basic350_4_B10740001_MSE.dat | 4 | -4.446 | 2097936 | 1000000000001100010000
3510 | Basic350_4_B10750001_MSE.dat | 4 | -4.538 | 2621968 | 1010000000001000010000
3511 | Basic350_4_B10760001_MSE.dat | 3 | -3.444 | 2621952 | 1010000000001000000000
3512 | Basic350_4_B10770001_MSE.dat | 3 | -3.424 | 2621952 | 1010000000001000000000
3513 | Basic350_4_B10780001_MSE.dat | 3 | -3.335 | 2621952 | 1010000000001000000000
3514 | Basic350_4_B10790001_MSE.dat | 3 | -3.268 | 2621952 | 1010000000001000000000
3515 | Basic350_4_B10800001_MSE.dat | 2 | -2.343 | 2097664 | 1000000000001000000000
3516 | Basic350_4_B10810001_MSE.dat | 2 | -2.411 | 2097664 | 1000000000001000000000
3517 | Basic350_4_B10820001_MSE.dat | 2 | -2.587 | 2097664 | 1000000000001000000000
3518 | Basic350_4_B10830001_MSE.dat | 2 | -2.560 | 2097664 | 1000000000001000000000
3519 | Basic350_4_B10840001_MSE.dat | 2 | -2.528 | 2097664 | 1000000000001000000000
3520 | Basic350_4_B10850001_MSE.dat | 2 | -2.387 | 2097664 | 1000000000001000000000
3521 | Basic350_4_B10860001_MSE.dat | 2 | -2.286 | 2097664 | 1000000000001000000000
3522 | Basic350_4_B10870001_MSE.dat | 2 | -2.237 | 2097664 | 1000000000001000000000
3523 | Basic350_4_B10880001_MSE.dat | 2 | -2.158 | 2097664 | 1000000000001000000000
3524 | Basic350_4_B10890001_MSE.dat | 2 | -2.259 | 2097664 | 1000000000001000000000
3525 | Basic350_4_B10900001_MSE.dat | 2 | -2.260 | 2097664 | 1000000000001000000000
3526 | Basic350_4_B10910001_MSE.dat | 2 | -2.276 | 2097664 | 1000000000001000000000
3527 | Basic350_4_B10920001_MSE.dat | 2 | -2.276 | 2097664 | 1000000000001000000000
3528 | Basic350_4_B10930001_MSE.dat | 2 | -2.406 | 2097664 | 1000000000001000000000
3529 | Basic350_4_B10940001_MSE.dat | 2 | -2.430 | 2097664 | 1000000000001000000000
3530 | Basic350_4_B10950001_MSE.dat | 2 | -2.551 | 2097664 | 1000000000001000000000
3531 | Basic350_4_B10960001_MSE.dat | 2 | -2.520 | 2097664 | 1000000000001000000000
3532 | Basic350_4_B10970001_MSE.dat | 2 | -2.517 | 2097664 | 1000000000001000000000
3533 | Basic350_4_B10980001_MSE.dat | 2 | -2.687 | 2097664 | 1000000000001000000000
3534 | Basic350_4_B10990001_MSE.dat | 2 | -2.642 | 2097664 | 1000000000001000000000
3535 | Basic350_4_B11000001_MSE.dat | 2 | -2.707 | 2097664 | 1000000000001000000000
3536 | Basic350_4_B99990001_MSE.dat | 2 | -2.707 | 2097664 | 1000000000001000000000
3537 | Basic350_5_B10010001_MSE.dat | 8 | -9.284 | 2626916 | 1010000001010101100100
3538 | Basic350_5_B10020001_MSE.dat | 7 | -8.096 | 3147108 | 1100000000010101100100
3539 | Basic350_5_B10030001_MSE.dat | 6 | -6.535 | 3671108 | 1110000000010001000100
