FILE sum.
Int300_1_B10910001_MSE.dat 2629640
Int300_1_B10920001_MSE.dat 2629640
Int300_1_B10930001_MSE.dat 2629640
Int300_1_B10940001_MSE.dat 2629640
Int300_1_B10950001_MSE.dat 2629640
Int300_1_B10960001_MSE.dat 2629656
Int300_1_B10970001_MSE.dat 2630168
Int300_1_B10980001_MSE.dat 2630169
Int300_1_B10990001_MSE.dat 2630201
Int300_1_B11000001_MSE.dat 2646589
Int300_1_B99990001_MSE.dat 2646589
Int300_2_B10010001_MSE.dat 3147785
Int300_2_B10020001_MSE.dat 3414024
Int300_2_B10030001_MSE.dat 3410056
Int300_2_B10040001_MSE.dat 3934344
Int300_2_B10050001_MSE.dat 3934344
Int300_2_B10060001_MSE.dat 2889864
Int300_2_B10070001_MSE.dat 2889912
Int300_2_B10080001_MSE.dat 2885816
Int300_2_B10090001_MSE.dat 2885817
Int300_2_B10100001_MSE.dat 3045560
Int300_2_B10110001_MSE.dat 3037368
Int300_2_B10120001_MSE.dat 2902200
Int300_2_B10130001_MSE.dat 2902168
Int300_2_B10140001_MSE.dat 2885784
Int300_2_B10150001_MSE.dat 788632
Int300_2_B10160001_MSE.dat 788632
Int300_2_B10170001_MSE.dat 2885784
Int300_2_B10180001_MSE.dat 3014808
Int300_2_B10190001_MSE.dat 3014808
Int300_2_B10200001_MSE.dat 921752
Int300_2_B10210001_MSE.dat 921752
Int300_2_B10220001_MSE.dat 921848
Int300_2_B10230001_MSE.dat 929976
Int300_2_B10240001_MSE.dat 399608
Int300_2_B10250001_MSE.dat 405688
Int300_2_B10260001_MSE.dat 929944
Int300_2_B10270001_MSE.dat 798872
Int300_2_B10280001_MSE.dat 1843352
Int300_2_B10290001_MSE.dat 1310864
Int300_2_B10300001_MSE.dat 274576
Int300_2_B10310001_MSE.dat 266384
Int300_2_B10320001_MSE.dat 270480
Int300_2_B10330001_MSE.dat 270480
Int300_2_B10340001_MSE.dat 270480
Int300_2_B10350001_MSE.dat 1319056
Int300_2_B10360001_MSE.dat 1319060
Int300_2_B10370001_MSE.dat 1450132
Int300_2_B10380001_MSE.dat 1450132
Int300_2_B10390001_MSE.dat 1319060
Int300_2_B10400001_MSE.dat 1319060
Int300_2_B10410001_MSE.dat 1319060
Int300_2_B10420001_MSE.dat 1450132
Int300_2_B10430001_MSE.dat 1319060
Int300_2_B10440001_MSE.dat 1056900
Int300_2_B10450001_MSE.dat 1056900
Int300_2_B10460001_MSE.dat 1056901
Int300_2_B10470001_MSE.dat 1056901
Int300_2_B10480001_MSE.dat 1056901
Int300_2_B10490001_MSE.dat 1089669
Int300_2_B10500001_MSE.dat 1155205
Int300_2_B10510001_MSE.dat 41604
Int300_2_B10520001_MSE.dat 41604
Int300_2_B10530001_MSE.dat 41604
Int300_2_B10540001_MSE.dat 41092
Int300_2_B10550001_MSE.dat 41600
Int300_2_B10560001_MSE.dat 98432
Int300_2_B10570001_MSE.dat 32960
Int300_2_B10580001_MSE.dat 41088
Int300_2_B10590001_MSE.dat 41600
Int300_2_B10600001_MSE.dat 41088
Int300_2_B10610001_MSE.dat 8320
Int300_2_B10620001_MSE.dat 8832
Int300_2_B10630001_MSE.dat 8832
Int300_2_B10640001_MSE.dat 8704
Int300_2_B10650001_MSE.dat 640
Int300_2_B10660001_MSE.dat 640
Int300_2_B10670001_MSE.dat 128
Int300_2_B10680001_MSE.dat 0
Int300_2_B10690001_MSE.dat 640
Int300_2_B10700001_MSE.dat 524416
Int300_2_B10710001_MSE.dat 524416
Int300_2_B10720001_MSE.dat 524416
Int300_2_B10730001_MSE.dat 524416
Int300_2_B10740001_MSE.dat 524672
Int300_2_B10750001_MSE.dat 533120
Int300_2_B10760001_MSE.dat 640
Int300_2_B10770001_MSE.dat 640
Int300_2_B10780001_MSE.dat 640
Int300_2_B10790001_MSE.dat 896
Int300_2_B10800001_MSE.dat 533120
Int300_2_B10810001_MSE.dat 566144
Int300_2_B10820001_MSE.dat 565888
Int300_2_B10830001_MSE.dat 565892
Int300_2_B10840001_MSE.dat 557184
Int300_2_B10850001_MSE.dat 33152
Int300_2_B10860001_MSE.dat 41344
Int300_2_B10870001_MSE.dat 41348
Int300_2_B10880001_MSE.dat 565632
Int300_2_B10890001_MSE.dat 41344
Int300_2_B10900001_MSE.dat 561280
Int300_2_B10910001_MSE.dat 569472
Int300_2_B10920001_MSE.dat 530560
Int300_2_B10930001_MSE.dat 536704
Int300_2_B10940001_MSE.dat 526464
Int300_2_B10950001_MSE.dat 528512
Int300_2_B10960001_MSE.dat 526464
Int300_2_B10970001_MSE.dat 526464
Int300_2_B10980001_MSE.dat 526464
Int300_2_B10990001_MSE.dat 530560
Int300_2_B11000001_MSE.dat 6144
Int300_2_B99990001_MSE.dat 6144
Int300_3_B10010001_MSE.dat 1118208
Int300_3_B10020001_MSE.dat 1115136
Int300_3_B10030001_MSE.dat 1245184
Int300_3_B10040001_MSE.dat 1245184
Int300_3_B10050001_MSE.dat 1114112
Int300_3_B10060001_MSE.dat 1114368
Int300_3_B10070001_MSE.dat 1148160
Int300_3_B10080001_MSE.dat 1148160
Int300_3_B10090001_MSE.dat 1148160
Int300_3_B10100001_MSE.dat 1147140
Int300_3_B10110001_MSE.dat 1081600
Int300_3_B10120001_MSE.dat 1115392
Int300_3_B10130001_MSE.dat 98560
Int300_3_B10140001_MSE.dat 1278208
Int300_3_B10150001_MSE.dat 1245504
Int300_3_B10160001_MSE.dat 1245440
Int300_3_B10170001_MSE.dat 1278724
Int300_3_B10180001_MSE.dat 1212676
Int300_3_B10190001_MSE.dat 1114368
Int300_3_B10200001_MSE.dat 1245568
Int300_3_B10210001_MSE.dat 1278720
Int300_3_B10220001_MSE.dat 1147648
Int300_3_B10230001_MSE.dat 1148160
Int300_3_B10240001_MSE.dat 1279232
Int300_3_B10250001_MSE.dat 1148160
Int300_3_B10260001_MSE.dat 33024
Int300_3_B10270001_MSE.dat 1048832
Int300_3_B10280001_MSE.dat 1048832
Int300_3_B10290001_MSE.dat 1048576
Int300_3_B10300001_MSE.dat 0
Int300_3_B10310001_MSE.dat 1024
Int300_3_B10320001_MSE.dat 1052928
Int300_3_B10330001_MSE.dat 1048832
Int300_3_B10340001_MSE.dat 1048576
Int300_3_B10350001_MSE.dat 1048832
Int300_3_B10360001_MSE.dat 1048832
Int300_3_B10370001_MSE.dat 1048832
Int300_3_B10380001_MSE.dat 256
Int300_3_B10390001_MSE.dat 2368
Int300_3_B10400001_MSE.dat 67840
Int300_3_B10410001_MSE.dat 67584
Int300_3_B10420001_MSE.dat 1024
Int300_3_B10430001_MSE.dat 1024
Int300_3_B10440001_MSE.dat 65536
Int300_3_B10450001_MSE.dat 65536
Int300_3_B10460001_MSE.dat 65536
Int300_3_B10470001_MSE.dat 65536
Int300_3_B10480001_MSE.dat 65536
Int300_3_B10490001_MSE.dat 65536
Int300_3_B10500001_MSE.dat 65536
Int300_3_B10510001_MSE.dat 66560
Int300_3_B10520001_MSE.dat 66560
Int300_3_B10530001_MSE.dat 66560
Int300_3_B10540001_MSE.dat 65536
Int300_3_B10550001_MSE.dat 65536
Int300_3_B10560001_MSE.dat 65536
Int300_3_B10570001_MSE.dat 65536
Int300_3_B10580001_MSE.dat 66560
Int300_3_B10590001_MSE.dat 66816
Int300_3_B10600001_MSE.dat 65792
Int300_3_B10610001_MSE.dat 66816
Int300_3_B10620001_MSE.dat 66816
Int300_3_B10630001_MSE.dat 66816
Int300_3_B10640001_MSE.dat 66560
Int300_3_B10650001_MSE.dat 1049600
Int300_3_B10660001_MSE.dat 1114368
Int300_3_B10670001_MSE.dat 1114368
Int300_3_B10680001_MSE.dat 1048832
Int300_3_B10690001_MSE.dat 1115392
Int300_3_B10700001_MSE.dat 1114368
Int300_3_B10710001_MSE.dat 1114368
Int300_3_B10720001_MSE.dat 1114368
Int300_3_B10730001_MSE.dat 1115392
Int300_3_B10740001_MSE.dat 1115392
Int300_3_B10750001_MSE.dat 1049856
Int300_3_B10760001_MSE.dat 1115392
Int300_3_B10770001_MSE.dat 1049856
Int300_3_B10780001_MSE.dat 1049856
Int300_3_B10790001_MSE.dat 1049856
Int300_3_B10800001_MSE.dat 1049856
Int300_3_B10810001_MSE.dat 1049856
Int300_3_B10820001_MSE.dat 1049856
Int300_3_B10830001_MSE.dat 1049856
Int300_3_B10840001_MSE.dat 1049856
Int300_3_B10850001_MSE.dat 1280
Int300_3_B10860001_MSE.dat 1049856
Int300_3_B10870001_MSE.dat 256
Int300_3_B10880001_MSE.dat 1065216
Int300_3_B10890001_MSE.dat 17664
Int300_3_B10900001_MSE.dat 17664
Int300_3_B10910001_MSE.dat 1066240
Int300_3_B10920001_MSE.dat 1066240
Int300_3_B10930001_MSE.dat 17664
Int300_3_B10940001_MSE.dat 17664
Int300_3_B10950001_MSE.dat 1280
Int300_3_B10960001_MSE.dat 1280
Int300_3_B10970001_MSE.dat 33792
Int300_3_B10980001_MSE.dat 66816
Int300_3_B10990001_MSE.dat 0
Int300_3_B11000001_MSE.dat 256
Int300_3_B99990001_MSE.dat 256
Int300_4_B10010001_MSE.dat 197924
Int300_4_B10020001_MSE.dat 197924
Int300_4_B10030001_MSE.dat 230660
Int300_4_B10040001_MSE.dat 1279236
Int300_4_B10050001_MSE.dat 1278208
Int300_4_B10060001_MSE.dat 1179904
Int300_4_B10070001_MSE.dat 1179904
Int300_4_B10080001_MSE.dat 1179904
Int300_4_B10090001_MSE.dat 1179904
Int300_4_B10100001_MSE.dat 1245440
Int300_4_B10110001_MSE.dat 1245440
Int300_4_B10120001_MSE.dat 1245440
Int300_4_B10130001_MSE.dat 1245440
Int300_4_B10140001_MSE.dat 1246464
Int300_4_B10150001_MSE.dat 1114368
Int300_4_B10160001_MSE.dat 1114368
Int300_4_B10170001_MSE.dat 1114112
Int300_4_B10180001_MSE.dat 1114368
Int300_4_B10190001_MSE.dat 1115392
Int300_4_B10200001_MSE.dat 1114368
Int300_4_B10210001_MSE.dat 1115396
Int300_4_B10220001_MSE.dat 1115396
Int300_4_B10230001_MSE.dat 1114500
Int300_4_B10240001_MSE.dat 1114368
Int300_4_B10250001_MSE.dat 1114496
Int300_4_B10260001_MSE.dat 1114496
Int300_4_B10270001_MSE.dat 1114496
Int300_4_B10280001_MSE.dat 1114496
Int300_4_B10290001_MSE.dat 1114112
Int300_4_B10300001_MSE.dat 1114112
Int300_4_B10310001_MSE.dat 1114368
Int300_4_B10320001_MSE.dat 1114368
Int300_4_B10330001_MSE.dat 1114368
Int300_4_B10340001_MSE.dat 1114368
Int300_4_B10350001_MSE.dat 1048832
Int300_4_B10360001_MSE.dat 1114368
Int300_4_B10370001_MSE.dat 1114112
Int300_4_B10380001_MSE.dat 1114112
Int300_4_B10390001_MSE.dat 1114112
Int300_4_B10400001_MSE.dat 1114112
Int300_4_B10410001_MSE.dat 1114112
Int300_4_B10420001_MSE.dat 1114112
Int300_4_B10430001_MSE.dat 1114112
Int300_4_B10440001_MSE.dat 1114112
Int300_4_B10450001_MSE.dat 1114112
Int300_4_B10460001_MSE.dat 1114112
Int300_4_B10470001_MSE.dat 1114112
Int300_4_B10480001_MSE.dat 1114112
Int300_4_B10490001_MSE.dat 1114112
Int300_4_B10500001_MSE.dat 1114112
Int300_4_B10510001_MSE.dat 1114112
Int300_4_B10520001_MSE.dat 1114112
Int300_4_B10530001_MSE.dat 1114112
Int300_4_B10540001_MSE.dat 1114112
Int300_4_B10550001_MSE.dat 1114112
Int300_4_B10560001_MSE.dat 1114112
Int300_4_B10570001_MSE.dat 1114112
Int300_4_B10580001_MSE.dat 1114112
Int300_4_B10590001_MSE.dat 1048576
Int300_4_B10600001_MSE.dat 1048576
Int300_4_B10610001_MSE.dat 1048576
Int300_4_B10620001_MSE.dat 1048576
Int300_4_B10630001_MSE.dat 1048576
Int300_4_B10640001_MSE.dat 1048576
Int300_4_B10650001_MSE.dat 1048576
Int300_4_B10660001_MSE.dat 1048576
Int300_4_B10670001_MSE.dat 1048576
Int300_4_B10680001_MSE.dat 1048576
Int300_4_B10690001_MSE.dat 1048576
Int300_4_B10700001_MSE.dat 1114112
Int300_4_B10710001_MSE.dat 1048576
Int300_4_B10720001_MSE.dat 1048960
Int300_4_B10730001_MSE.dat 1048704
Int300_4_B10740001_MSE.dat 1048960
Int300_4_B10750001_MSE.dat 1048960
Int300_4_B10760001_MSE.dat 1048960
Int300_4_B10770001_MSE.dat 1048960
Int300_4_B10780001_MSE.dat 1048960
Int300_4_B10790001_MSE.dat 1048960
Int300_4_B10800001_MSE.dat 1048960
Int300_4_B10810001_MSE.dat 1048960
Int300_4_B10820001_MSE.dat 1048960
Int300_4_B10830001_MSE.dat 1048960
Int300_4_B10840001_MSE.dat 1049984
Int300_4_B10850001_MSE.dat 1048960
Int300_4_B10860001_MSE.dat 1048960
Int300_4_B10870001_MSE.dat 1048960
Int300_4_B10880001_MSE.dat 1408
Int300_4_B10890001_MSE.dat 384
Int300_4_B10900001_MSE.dat 1179904
Int300_4_B10910001_MSE.dat 256
Int300_4_B10920001_MSE.dat 256
Int300_4_B10930001_MSE.dat 131072
Int300_4_B10940001_MSE.dat 131072
Int300_4_B10950001_MSE.dat 131072
Int300_4_B10960001_MSE.dat 8448
Int300_4_B10970001_MSE.dat 8448
Int300_4_B10980001_MSE.dat 8224
Int300_4_B10990001_MSE.dat 9220
Int300_4_B11000001_MSE.dat 9476
Int300_4_B99990001_MSE.dat 9476
Int300_5_B10010001_MSE.dat 137216
Int300_5_B10020001_MSE.dat 2048
Int300_5_B10030001_MSE.dat 2048
Int300_5_B10040001_MSE.dat 524288
Int300_5_B10050001_MSE.dat 0
Int300_5_B10060001_MSE.dat 0
Int300_5_B10070001_MSE.dat 0
Int300_5_B10080001_MSE.dat 0
Int300_5_B10090001_MSE.dat 0
Int300_5_B10100001_MSE.dat 0
Int300_5_B10110001_MSE.dat 0
Int300_5_B10120001_MSE.dat 0
Int300_5_B10130001_MSE.dat 16
Int300_5_B10140001_MSE.dat 16
Int300_5_B10150001_MSE.dat 0
Int300_5_B10160001_MSE.dat 16
Int300_5_B10170001_MSE.dat 16
Int300_5_B10180001_MSE.dat 16
Int300_5_B10190001_MSE.dat 16
Int300_5_B10200001_MSE.dat 16
Int300_5_B10210001_MSE.dat 16
Int300_5_B10220001_MSE.dat 16
Int300_5_B10230001_MSE.dat 16
Int300_5_B10240001_MSE.dat 2064
Int300_5_B10250001_MSE.dat 16
Int300_5_B10260001_MSE.dat 16
Int300_5_B10270001_MSE.dat 16
Int300_5_B10280001_MSE.dat 16
Int300_5_B10290001_MSE.dat 2048
Int300_5_B10300001_MSE.dat 0
Int300_5_B10310001_MSE.dat 0
Int300_5_B10320001_MSE.dat 0
Int300_5_B10330001_MSE.dat 0
Int300_5_B10340001_MSE.dat 0
Int300_5_B10350001_MSE.dat 0
Int300_5_B10360001_MSE.dat 0
Int300_5_B10370001_MSE.dat 0
Int300_5_B10380001_MSE.dat 0
Int300_5_B10390001_MSE.dat 0
Int300_5_B10400001_MSE.dat 0
Int300_5_B10410001_MSE.dat 0
Int300_5_B10420001_MSE.dat 0
Int300_5_B10430001_MSE.dat 0
Int300_5_B10440001_MSE.dat 0
Int300_5_B10450001_MSE.dat 0
Int300_5_B10460001_MSE.dat 0
Int300_5_B10470001_MSE.dat 0
Int300_5_B10480001_MSE.dat 0
Int300_5_B10490001_MSE.dat 32
Int300_5_B10500001_MSE.dat 0
Int300_5_B10510001_MSE.dat 128
Int300_5_B10520001_MSE.dat 136
Int300_5_B10530001_MSE.dat 136
Int300_5_B10540001_MSE.dat 136
Int300_5_B10550001_MSE.dat 136
Int300_5_B10560001_MSE.dat 128
Int300_5_B10570001_MSE.dat 128
Int300_5_B10580001_MSE.dat 136
Int300_5_B10590001_MSE.dat 168
Int300_5_B10600001_MSE.dat 160
Int300_5_B10610001_MSE.dat 168
Int300_5_B10620001_MSE.dat 168
Int300_5_B10630001_MSE.dat 128
Int300_5_B10640001_MSE.dat 136
Int300_5_B10650001_MSE.dat 168
Int300_5_B10660001_MSE.dat 128
Int300_5_B10670001_MSE.dat 128
Int300_5_B10680001_MSE.dat 128
Int300_5_B10690001_MSE.dat 136
Int300_5_B10700001_MSE.dat 136
Int300_5_B10710001_MSE.dat 524416
Int300_5_B10720001_MSE.dat 524416
Int300_5_B10730001_MSE.dat 524424
Int300_5_B10740001_MSE.dat 2621576
Int300_5_B10750001_MSE.dat 2621600
Int300_5_B10760001_MSE.dat 2621472
Int300_5_B10770001_MSE.dat 2621472
Int300_5_B10780001_MSE.dat 2621472
Int300_5_B10790001_MSE.dat 2629672
Int300_5_B10800001_MSE.dat 2629664
Int300_5_B10810001_MSE.dat 2621472
Int300_5_B10820001_MSE.dat 2629664
Int300_5_B10830001_MSE.dat 2629664
Int300_5_B10840001_MSE.dat 2621472
Int300_5_B10850001_MSE.dat 2621472
Int300_5_B10860001_MSE.dat 2621472
Int300_5_B10870001_MSE.dat 2629664
Int300_5_B10880001_MSE.dat 2621476
Int300_5_B10890001_MSE.dat 2621476
Int300_5_B10900001_MSE.dat 2621476
Int300_5_B10910001_MSE.dat 2621476
Int300_5_B10920001_MSE.dat 2621472
Int300_5_B10930001_MSE.dat 2621476
Int300_5_B10940001_MSE.dat 2621472
Int300_5_B10950001_MSE.dat 524320
Int300_5_B10960001_MSE.dat 524320
Int300_5_B10970001_MSE.dat 2621476
Int300_5_B10980001_MSE.dat 2621604
Int300_5_B10990001_MSE.dat 524320
Int300_5_B11000001_MSE.dat 524448
Int300_5_B99990001_MSE.dat 524448
Int300_6_B10010001_MSE.dat 2621440
Int300_6_B10020001_MSE.dat 2623488
Int300_6_B10030001_MSE.dat 2625544
Int300_6_B10040001_MSE.dat 2099208
Int300_6_B10050001_MSE.dat 2103296
Int300_6_B10060001_MSE.dat 2627648
Int300_6_B10070001_MSE.dat 2627648
Int300_6_B10080001_MSE.dat 2623552
Int300_6_B10090001_MSE.dat 2234432
Int300_6_B10100001_MSE.dat 2758720
Int300_6_B10110001_MSE.dat 2758720
Int300_6_B10120001_MSE.dat 2758720
Int300_6_B10130001_MSE.dat 2758720
Int300_6_B10140001_MSE.dat 2627648
Int300_6_B10150001_MSE.dat 2627648
Int300_6_B10160001_MSE.dat 2099264
Int300_6_B10170001_MSE.dat 2623552
Int300_6_B10180001_MSE.dat 2623552
Int300_6_B10190001_MSE.dat 2623552
Int300_6_B10200001_MSE.dat 2754624
Int300_6_B10210001_MSE.dat 2758720
Int300_6_B10220001_MSE.dat 2754624
Int300_6_B10230001_MSE.dat 2754624
Int300_6_B10240001_MSE.dat 2754624
Int300_6_B10250001_MSE.dat 2754624
Int300_6_B10260001_MSE.dat 2754624
Int300_6_B10270001_MSE.dat 2230336
Int300_6_B10280001_MSE.dat 2230336
Int300_6_B10290001_MSE.dat 2230336
Int300_6_B10300001_MSE.dat 2230336
Int300_6_B10310001_MSE.dat 2752576
Int300_6_B10320001_MSE.dat 2752576
Int300_6_B10330001_MSE.dat 2228288
Int300_6_B10340001_MSE.dat 2230336
Int300_6_B10350001_MSE.dat 2752576
Int300_6_B10360001_MSE.dat 2752576
Int300_6_B10370001_MSE.dat 2752576
Int300_6_B10380001_MSE.dat 2752576
Int300_6_B10390001_MSE.dat 2752576
Int300_6_B10400001_MSE.dat 2752608
Int300_6_B10410001_MSE.dat 2752608
Int300_6_B10420001_MSE.dat 2754624
Int300_6_B10430001_MSE.dat 2754624
Int300_6_B10440001_MSE.dat 2230336
Int300_6_B10450001_MSE.dat 2230336
Int300_6_B10460001_MSE.dat 3278912
Int300_6_B10470001_MSE.dat 3278912
Int300_6_B10480001_MSE.dat 2230272
Int300_6_B10490001_MSE.dat 2230272
Int300_6_B10500001_MSE.dat 3145728
Int300_6_B10510001_MSE.dat 3145728
Int300_6_B10520001_MSE.dat 2228224
Int300_6_B10530001_MSE.dat 2097152
Int300_6_B10540001_MSE.dat 2228224
Int300_6_B10550001_MSE.dat 2228224
Int300_6_B10560001_MSE.dat 2097152
Int300_6_B10570001_MSE.dat 2228224
Int300_6_B10580001_MSE.dat 2228224
Int300_6_B10590001_MSE.dat 2228224
Int300_6_B10600001_MSE.dat 2097152
Int300_6_B10610001_MSE.dat 2097152
Int300_6_B10620001_MSE.dat 1048576
Int300_6_B10630001_MSE.dat 4
Int300_6_B10640001_MSE.dat 4
Int300_6_B10650001_MSE.dat 4
Int300_6_B10660001_MSE.dat 65548
Int300_6_B10670001_MSE.dat 4100
Int300_6_B10680001_MSE.dat 69644
Int300_6_B10690001_MSE.dat 1118220
Int300_6_B10700001_MSE.dat 1114124
Int300_6_B10710001_MSE.dat 1245192
Int300_6_B10720001_MSE.dat 1245192
Int300_6_B10730001_MSE.dat 1118220
Int300_6_B10740001_MSE.dat 1245256
Int300_6_B10750001_MSE.dat 1249288
Int300_6_B10760001_MSE.dat 1249352
Int300_6_B10770001_MSE.dat 1245256
Int300_6_B10780001_MSE.dat 1118280
Int300_6_B10790001_MSE.dat 1118208
Int300_6_B10800001_MSE.dat 1245248
Int300_6_B10810001_MSE.dat 1249352
Int300_6_B10820001_MSE.dat 69640
Int300_6_B10830001_MSE.dat 1118216
Int300_6_B10840001_MSE.dat 1114121
Int300_6_B10850001_MSE.dat 69633
Int300_6_B10860001_MSE.dat 65537
Int300_6_B10870001_MSE.dat 1114113
Int300_6_B10880001_MSE.dat 1245249
Int300_6_B10890001_MSE.dat 1118273
Int300_6_B10900001_MSE.dat 1118273
Int300_6_B10910001_MSE.dat 1118281
Int300_6_B10920001_MSE.dat 1118281
Int300_6_B10930001_MSE.dat 1118273
Int300_6_B10940001_MSE.dat 1118281
Int300_6_B10950001_MSE.dat 1118281
Int300_6_B10960001_MSE.dat 1118217
Int300_6_B10970001_MSE.dat 1118217
Int300_6_B10980001_MSE.dat 1150985
Int300_6_B10990001_MSE.dat 1150985
Int300_6_B11000001_MSE.dat 1118217
Int300_6_B99990001_MSE.dat 1118217
Int300_7_B10010001_MSE.dat 2697572
Int300_7_B10020001_MSE.dat 2633728
Int300_7_B10030001_MSE.dat 2109441
Int300_7_B10040001_MSE.dat 2166849
Int300_7_B10050001_MSE.dat 2627649
Int300_7_B10060001_MSE.dat 2625601
Int300_7_B10070001_MSE.dat 2633797
Int300_7_B10080001_MSE.dat 2633733
Int300_7_B10090001_MSE.dat 2666501
Int300_7_B10100001_MSE.dat 2666501
Int300_7_B10110001_MSE.dat 2633733
Int300_7_B10120001_MSE.dat 2109445
Int300_7_B10130001_MSE.dat 2109573
Int300_7_B10140001_MSE.dat 2633733
Int300_7_B10150001_MSE.dat 2633733
Int300_7_B10160001_MSE.dat 2646053
Int300_7_B10170001_MSE.dat 2122757
Int300_7_B10180001_MSE.dat 2126853
Int300_7_B10190001_MSE.dat 2122757
Int300_7_B10200001_MSE.dat 2126853
Int300_7_B10210001_MSE.dat 2110469
Int300_7_B10220001_MSE.dat 2110468
Int300_7_B10230001_MSE.dat 2109444
Int300_7_B10240001_MSE.dat 2109444
Int300_7_B10250001_MSE.dat 2109444
Int300_7_B10260001_MSE.dat 2101252
Int300_7_B10270001_MSE.dat 2101252
Int300_7_B10280001_MSE.dat 2101253
Int300_7_B10290001_MSE.dat 2166788
Int300_7_B10300001_MSE.dat 2166788
Int300_7_B10310001_MSE.dat 2109444
Int300_7_B10320001_MSE.dat 2101252
Int300_7_B10330001_MSE.dat 2166820
Int300_7_B10340001_MSE.dat 69668
Int300_7_B10350001_MSE.dat 77924
Int300_7_B10360001_MSE.dat 12324
Int300_7_B10370001_MSE.dat 2109476
Int300_7_B10380001_MSE.dat 2109444
Int300_7_B10390001_MSE.dat 4100
Int300_7_B10400001_MSE.dat 4100
Int300_7_B10410001_MSE.dat 4100
Int300_7_B10420001_MSE.dat 4228
Int300_7_B10430001_MSE.dat 12452
Int300_7_B10440001_MSE.dat 12452
Int300_7_B10450001_MSE.dat 2109572
Int300_7_B10460001_MSE.dat 2175012
Int300_7_B10470001_MSE.dat 2175140
Int300_7_B10480001_MSE.dat 2174981
Int300_7_B10490001_MSE.dat 2175140
Int300_7_B10500001_MSE.dat 2174980
Int300_7_B10510001_MSE.dat 77956
Int300_7_B10520001_MSE.dat 2175108
Int300_7_B10530001_MSE.dat 2170884
Int300_7_B10540001_MSE.dat 2170880
Int300_7_B10550001_MSE.dat 8192
Int300_7_B10560001_MSE.dat 532480
Int300_7_B10570001_MSE.dat 8480
Int300_7_B10580001_MSE.dat 598048
Int300_7_B10590001_MSE.dat 73764
Int300_7_B10600001_MSE.dat 73764
Int300_7_B10610001_MSE.dat 73732
Int300_7_B10620001_MSE.dat 73732
Int300_7_B10630001_MSE.dat 73988
Int300_7_B10640001_MSE.dat 0
Int300_7_B10650001_MSE.dat 4
Int300_7_B10660001_MSE.dat 65856
Int300_7_B10670001_MSE.dat 74052
Int300_7_B10680001_MSE.dat 73988
Int300_7_B10690001_MSE.dat 8324
Int300_7_B10700001_MSE.dat 8324
Int300_7_B10710001_MSE.dat 8324
Int300_7_B10720001_MSE.dat 10372
Int300_7_B10730001_MSE.dat 8484
Int300_7_B10740001_MSE.dat 288
Int300_7_B10750001_MSE.dat 69792
Int300_7_B10760001_MSE.dat 65664
Int300_7_B10770001_MSE.dat 73728
Int300_7_B10780001_MSE.dat 65792
Int300_7_B10790001_MSE.dat 4352
Int300_7_B10800001_MSE.dat 0
Int300_7_B10810001_MSE.dat 256
Int300_7_B10820001_MSE.dat 256
Int300_7_B10830001_MSE.dat 256
Int300_7_B10840001_MSE.dat 256
Int300_7_B10850001_MSE.dat 256
Int300_7_B10860001_MSE.dat 256
Int300_7_B10870001_MSE.dat 65792
Int300_7_B10880001_MSE.dat 2162944
Int300_7_B10890001_MSE.dat 2162944
Int300_7_B10900001_MSE.dat 2099456
Int300_7_B10910001_MSE.dat 2099200
Int300_7_B10920001_MSE.dat 2099200
Int300_7_B10930001_MSE.dat 2228224
Int300_7_B10940001_MSE.dat 2164736
Int300_7_B10950001_MSE.dat 2099200
Int300_7_B10960001_MSE.dat 2099200
Int300_7_B10970001_MSE.dat 2294016
Int300_7_B10980001_MSE.dat 2293760
Int300_7_B10990001_MSE.dat 2294016
Int300_7_B11000001_MSE.dat 2228480
Int300_7_B99990001_MSE.dat 2228480
Int300_8_B10010001_MSE.dat 1048705
Int300_8_B10020001_MSE.dat 1638529
Int300_8_B10030001_MSE.dat 1638529
Int300_8_B10040001_MSE.dat 1638529
Int300_8_B10050001_MSE.dat 1572993
Int300_8_B10060001_MSE.dat 1638529
Int300_8_B10070001_MSE.dat 1572993
Int300_8_B10080001_MSE.dat 540801
Int300_8_B10090001_MSE.dat 1572993
Int300_8_B10100001_MSE.dat 1589377
Int300_8_B10110001_MSE.dat 1589377
Int300_8_B10120001_MSE.dat 528513
Int300_8_B10130001_MSE.dat 528521
Int300_8_B10140001_MSE.dat 790665
Int300_8_B10150001_MSE.dat 589961
Int300_8_B10160001_MSE.dat 741513
Int300_8_B10170001_MSE.dat 2048129
Int300_8_B10180001_MSE.dat 1654785
Int300_8_B10190001_MSE.dat 1656832
Int300_8_B10200001_MSE.dat 1591296
Int300_8_B10210001_MSE.dat 1595520
Int300_8_B10220001_MSE.dat 546816
Int300_8_B10230001_MSE.dat 612368
Int300_8_B10240001_MSE.dat 526352
Int300_8_B10250001_MSE.dat 524304
Int300_8_B10260001_MSE.dat 591888
Int300_8_B10270001_MSE.dat 590096
Int300_8_B10280001_MSE.dat 590096
Int300_8_B10290001_MSE.dat 592144
Int300_8_B10300001_MSE.dat 67856
Int300_8_B10310001_MSE.dat 67856
Int300_8_B10320001_MSE.dat 67600
Int300_8_B10330001_MSE.dat 2576
Int300_8_B10340001_MSE.dat 67632
Int300_8_B10350001_MSE.dat 68144
